Recall Table for q_45

1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.0
48	0.0
49	0.0
50	0.0
51	0.0
52	0.0
53	0.0
54	0.0
55	0.0
56	0.0
57	0.04
58	0.04
59	0.04
60	0.04
61	0.04
62	0.04
63	0.04
64	0.04
65	0.04
66	0.04
67	0.04
68	0.04
69	0.04
70	0.04
71	0.04
72	0.04
73	0.04
74	0.04
75	0.04
76	0.04
77	0.04
78	0.04
79	0.04
80	0.04
81	0.04
82	0.04
83	0.04
84	0.04
85	0.04
86	0.04
87	0.04
88	0.04
89	0.04
90	0.04
91	0.04
92	0.04
93	0.04
94	0.04
95	0.04
96	0.04
97	0.04
98	0.04
99	0.04
100	0.04
