Recall Table for q_44

1	0.0
2	0.0625
3	0.125
4	0.125
5	0.125
6	0.125
7	0.125
8	0.125
9	0.125
10	0.125
11	0.125
12	0.125
13	0.125
14	0.125
15	0.125
16	0.125
17	0.125
18	0.125
19	0.125
20	0.125
21	0.125
22	0.125
23	0.125
24	0.125
25	0.125
26	0.125
27	0.125
28	0.1875
29	0.1875
30	0.1875
31	0.1875
32	0.1875
33	0.25
34	0.25
35	0.25
36	0.25
37	0.25
38	0.25
39	0.25
40	0.25
41	0.25
42	0.25
43	0.25
44	0.25
45	0.25
46	0.25
47	0.25
48	0.25
49	0.25
50	0.25
51	0.25
52	0.25
53	0.25
54	0.25
55	0.25
56	0.25
57	0.25
58	0.25
59	0.25
60	0.25
61	0.25
62	0.25
63	0.25
64	0.25
65	0.25
66	0.25
67	0.25
68	0.25
69	0.25
70	0.25
71	0.25
72	0.25
73	0.25
74	0.25
75	0.25
76	0.25
77	0.25
78	0.25
79	0.25
80	0.25
81	0.25
82	0.25
83	0.3125
84	0.3125
85	0.3125
86	0.3125
87	0.3125
88	0.3125
89	0.3125
90	0.3125
91	0.3125
92	0.3125
93	0.3125
94	0.3125
95	0.3125
96	0.3125
97	0.3125
98	0.3125
99	0.3125
100	0.3125
