Recall Table for q_14

1	0.0
2	0.045454545454545456
3	0.045454545454545456
4	0.045454545454545456
5	0.045454545454545456
6	0.045454545454545456
7	0.045454545454545456
8	0.045454545454545456
9	0.09090909090909091
10	0.09090909090909091
11	0.09090909090909091
12	0.09090909090909091
13	0.09090909090909091
14	0.09090909090909091
15	0.09090909090909091
16	0.09090909090909091
17	0.13636363636363635
18	0.18181818181818182
19	0.18181818181818182
20	0.18181818181818182
21	0.18181818181818182
22	0.18181818181818182
23	0.18181818181818182
24	0.18181818181818182
25	0.18181818181818182
26	0.18181818181818182
27	0.18181818181818182
28	0.18181818181818182
29	0.18181818181818182
30	0.18181818181818182
31	0.18181818181818182
32	0.18181818181818182
33	0.18181818181818182
34	0.22727272727272727
35	0.22727272727272727
36	0.22727272727272727
37	0.22727272727272727
38	0.22727272727272727
39	0.22727272727272727
40	0.22727272727272727
41	0.22727272727272727
42	0.22727272727272727
43	0.22727272727272727
44	0.2727272727272727
45	0.3181818181818182
46	0.3181818181818182
47	0.36363636363636365
48	0.36363636363636365
49	0.36363636363636365
50	0.36363636363636365
51	0.36363636363636365
52	0.36363636363636365
53	0.36363636363636365
54	0.36363636363636365
55	0.4090909090909091
56	0.4090909090909091
57	0.4090909090909091
58	0.4090909090909091
59	0.4090909090909091
60	0.4090909090909091
61	0.4090909090909091
62	0.4090909090909091
63	0.4090909090909091
64	0.4090909090909091
65	0.4090909090909091
66	0.4090909090909091
67	0.4090909090909091
68	0.4090909090909091
69	0.4090909090909091
70	0.4090909090909091
71	0.4090909090909091
72	0.4090909090909091
73	0.4090909090909091
74	0.4090909090909091
75	0.4090909090909091
76	0.4090909090909091
77	0.4090909090909091
78	0.4090909090909091
79	0.4090909090909091
80	0.4090909090909091
81	0.4090909090909091
82	0.4090909090909091
83	0.4090909090909091
84	0.4090909090909091
85	0.4090909090909091
86	0.45454545454545453
87	0.45454545454545453
88	0.45454545454545453
89	0.45454545454545453
90	0.45454545454545453
91	0.45454545454545453
92	0.45454545454545453
93	0.45454545454545453
94	0.5
95	0.5
96	0.5
97	0.5
98	0.5
99	0.5
100	0.5
