Recall Table for q_11

1	0.0
2	0.06666666666666667
3	0.13333333333333333
4	0.2
5	0.2
6	0.2
7	0.26666666666666666
8	0.26666666666666666
9	0.26666666666666666
10	0.3333333333333333
11	0.3333333333333333
12	0.4
13	0.4
14	0.4
15	0.4
16	0.4666666666666667
17	0.4666666666666667
18	0.4666666666666667
19	0.4666666666666667
20	0.4666666666666667
21	0.4666666666666667
22	0.4666666666666667
23	0.4666666666666667
24	0.4666666666666667
25	0.4666666666666667
26	0.4666666666666667
27	0.4666666666666667
28	0.4666666666666667
29	0.4666666666666667
30	0.4666666666666667
31	0.4666666666666667
32	0.4666666666666667
33	0.4666666666666667
34	0.4666666666666667
35	0.4666666666666667
36	0.4666666666666667
37	0.4666666666666667
38	0.4666666666666667
39	0.5333333333333333
40	0.5333333333333333
41	0.5333333333333333
42	0.5333333333333333
43	0.5333333333333333
44	0.5333333333333333
45	0.5333333333333333
46	0.5333333333333333
47	0.5333333333333333
48	0.5333333333333333
49	0.5333333333333333
50	0.5333333333333333
51	0.6
52	0.6
53	0.6
54	0.6
55	0.6
56	0.6
57	0.6
58	0.6
59	0.6
60	0.6
61	0.6
62	0.6
63	0.6
64	0.6
65	0.6
66	0.6
67	0.6
68	0.6
69	0.6
70	0.6
71	0.6
72	0.6
73	0.6
74	0.6
75	0.6
76	0.6
77	0.6
78	0.6666666666666666
79	0.6666666666666666
80	0.6666666666666666
81	0.6666666666666666
82	0.7333333333333333
83	0.8
84	0.8
85	0.8
86	0.8
87	0.8
88	0.8
89	0.8
90	0.8
91	0.8
92	0.8
93	0.8
94	0.8
95	0.8
96	0.8
97	0.8
98	0.8
99	0.8
100	0.8
