Recall Table for q_29

1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.07142857142857142
7	0.07142857142857142
8	0.14285714285714285
9	0.21428571428571427
10	0.2857142857142857
11	0.35714285714285715
12	0.42857142857142855
13	0.5
14	0.5714285714285714
15	0.6428571428571429
16	0.6428571428571429
17	0.6428571428571429
18	0.6428571428571429
19	0.6428571428571429
20	0.7142857142857143
21	0.7142857142857143
22	0.7857142857142857
23	0.7857142857142857
24	0.7857142857142857
25	0.7857142857142857
26	0.7857142857142857
27	0.7857142857142857
28	0.7857142857142857
29	0.7857142857142857
30	0.7857142857142857
31	0.7857142857142857
32	0.7857142857142857
33	0.7857142857142857
34	0.7857142857142857
35	0.7857142857142857
36	0.7857142857142857
37	0.7857142857142857
38	0.7857142857142857
39	0.7857142857142857
40	0.7857142857142857
41	0.7857142857142857
42	0.7857142857142857
43	0.7857142857142857
44	0.7857142857142857
45	0.7857142857142857
46	0.7857142857142857
47	0.7857142857142857
48	0.7857142857142857
49	0.7857142857142857
50	0.7857142857142857
51	0.7857142857142857
52	0.7857142857142857
53	0.7857142857142857
54	0.7857142857142857
55	0.7857142857142857
56	0.7857142857142857
57	0.7857142857142857
58	0.7857142857142857
59	0.7857142857142857
60	0.7857142857142857
61	0.7857142857142857
62	0.7857142857142857
63	0.7857142857142857
64	0.8571428571428571
65	0.8571428571428571
66	0.8571428571428571
67	0.8571428571428571
68	0.8571428571428571
69	0.8571428571428571
70	0.8571428571428571
71	0.8571428571428571
72	0.8571428571428571
73	0.8571428571428571
74	0.8571428571428571
75	0.8571428571428571
76	0.8571428571428571
77	0.8571428571428571
78	0.8571428571428571
79	0.8571428571428571
80	0.8571428571428571
81	0.8571428571428571
82	0.8571428571428571
83	0.8571428571428571
84	0.8571428571428571
85	0.8571428571428571
86	0.8571428571428571
87	0.8571428571428571
88	0.8571428571428571
89	0.8571428571428571
90	0.8571428571428571
91	0.8571428571428571
92	0.8571428571428571
93	0.8571428571428571
94	0.8571428571428571
95	0.8571428571428571
96	0.8571428571428571
97	0.8571428571428571
98	0.8571428571428571
99	0.8571428571428571
100	0.8571428571428571
