Recall Table for q_18

1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.125
10	0.125
11	0.125
12	0.125
13	0.125
14	0.125
15	0.25
16	0.25
17	0.25
18	0.25
19	0.25
20	0.25
21	0.25
22	0.25
23	0.25
24	0.25
25	0.25
26	0.25
27	0.25
28	0.375
29	0.375
30	0.375
31	0.375
32	0.375
33	0.375
34	0.375
35	0.375
36	0.375
37	0.375
38	0.375
39	0.375
40	0.375
41	0.375
42	0.375
43	0.375
44	0.375
45	0.375
46	0.375
47	0.375
48	0.375
49	0.375
50	0.375
51	0.375
52	0.375
53	0.375
54	0.375
55	0.375
56	0.375
57	0.375
58	0.375
59	0.375
60	0.375
61	0.375
62	0.375
63	0.375
64	0.375
65	0.375
66	0.375
67	0.375
68	0.375
69	0.375
70	0.375
71	0.5
72	0.5
73	0.5
74	0.625
75	0.75
76	0.75
77	0.75
78	0.75
79	0.75
80	0.75
81	0.75
82	0.75
83	0.75
84	0.75
85	0.75
86	0.75
87	0.75
88	0.75
89	0.875
90	0.875
91	0.875
92	0.875
93	0.875
94	0.875
95	0.875
96	0.875
97	0.875
98	0.875
99	0.875
100	0.875
